[header]
width=32
height=16
tilewidth=16
tileheight=16
orientation=orthogonal

[tilesets]
tileset=arne_sprites.png,16,16,0,0

[layer]
type=Tile Layer 1
data=
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,118,118,118,118,118,118,118,0,0,0,118,118,118,118,118,118,117,118,118,118,118,33,33,33,33,33,33,33,33,51,33,
33,104,0,0,0,33,0,0,0,0,0,0,0,0,119,0,0,120,0,53,0,103,33,33,33,33,33,33,33,33,0,33,
33,104,0,103,33,0,0,0,0,33,0,0,0,0,119,0,0,120,0,33,0,117,117,117,117,117,117,117,117,33,0,33,
33,104,0,0,0,0,0,0,103,118,0,0,0,0,119,118,118,120,0,0,0,0,0,0,0,0,0,0,0,33,0,33,
33,104,0,0,0,33,104,0,0,0,0,0,0,0,0,0,0,0,0,0,33,102,102,102,102,102,102,102,0,103,0,33,
33,104,33,0,0,117,0,0,0,0,33,33,33,33,104,0,0,103,33,33,33,0,0,0,0,0,0,0,0,103,0,33,
33,104,0,0,0,0,0,0,0,0,118,118,118,118,0,0,0,0,118,118,118,0,0,0,0,0,0,0,33,103,0,33,
33,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
33,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,33,101,101,101,101,101,101,0,0,0,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33

